file	sloc	kani	fuzz	regress	any
crates/backend/utils/activity/pgstat/src/function.rs	57	0	0	47	47
crates/backend/utils/activity/pgstat/src/io.rs	251	0	0	159	159
crates/backend/utils/activity/pgstat/src/lib.rs	104	0	0	86	86
crates/backend/utils/activity/pgstat/src/pending.rs	156	0	0	139	139
crates/backend/utils/activity/pgstat/src/relation.rs	443	0	0	314	314
crates/backend/utils/activity/pgstat/src/replslot.rs	38	0	0	0	0
crates/backend/utils/activity/pgstat/src/shmem.rs	277	0	0	233	233
crates/backend/utils/activity/pgstat/src/slru.rs	95	0	0	74	74
crates/backend/utils/activity/pgstat/src/subscription.rs	27	0	0	13	13
crates/backend/utils/activity/pgstat/src/tests.rs	0	0	0	0	0
crates/backend/utils/activity/pgstat/src/wal.rs	60	0	0	50	50
crates/backend/utils/activity/pgstat/src/xact.rs	117	0	0	93	93
crates/backend/utils/activity/pgstat_seams/src/lib.rs	70	0	0	0	0
crates/backend/utils/activity/waitevent/src/custom.rs	159	0	0	46	46
crates/backend/utils/activity/waitevent/src/funcs.rs	32	0	0	22	22
crates/backend/utils/activity/waitevent/src/lib.rs	54	0	0	32	32
crates/backend/utils/activity/waitevent/src/tests.rs	0	0	0	0	0
crates/backend/utils/activity/waitevent_seams/src/lib.rs	8	0	0	0	0
crates/backend/utils/adt/acl/src/builtins.rs	862	75	0	456	468
crates/backend/utils/adt/acl/src/io.rs	194	0	0	137	137
crates/backend/utils/adt/acl/src/lib.rs	99	55	0	83	84
crates/backend/utils/adt/acl/src/membership.rs	193	4	0	160	160
crates/backend/utils/adt/acl/src/ops.rs	245	5	0	222	227
crates/backend/utils/adt/acl/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/acl/src/varlena.rs	67	27	0	41	41
crates/backend/utils/adt/acl_seams/src/lib.rs	10	0	0	0	0
crates/backend/utils/adt/adt_amutils/src/lib.rs	380	0	0	175	175
crates/backend/utils/adt/adt_amutils/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/adt_ascii/src/lib.rs	77	17	0	0	17
crates/backend/utils/adt/adt_ascii/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/adt_date/src/builtins.rs	703	170	0	430	498
crates/backend/utils/adt/adt_date/src/interval_corpus.rs	9	0	0	0	0
crates/backend/utils/adt/adt_date/src/lib.rs	778	176	0	639	663
crates/backend/utils/adt/adt_date/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/adt_datetime/src/calendar.rs	85	20	0	80	80
crates/backend/utils/adt/adt_datetime/src/consts.rs	24	11	0	16	16
crates/backend/utils/adt/adt_datetime/src/decode.rs	1812	0	0	1545	1545
crates/backend/utils/adt/adt_datetime/src/encode.rs	417	0	0	385	385
crates/backend/utils/adt/adt_datetime/src/errors.rs	54	0	0	39	39
crates/backend/utils/adt/adt_datetime/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/adt_datetime/src/settings.rs	12	0	0	10	10
crates/backend/utils/adt/adt_datetime/src/tables.rs	9	0	0	0	0
crates/backend/utils/adt/adt_datetime/src/tz.rs	156	2	0	145	145
crates/backend/utils/adt/adt_enum/src/builtins.rs	82	29	0	58	62
crates/backend/utils/adt/adt_enum/src/lib.rs	168	27	0	129	134
crates/backend/utils/adt/adt_misc/src/builtins.rs	826	4	0	321	321
crates/backend/utils/adt/adt_misc/src/catalog_fk.rs	1	0	0	0	0
crates/backend/utils/adt/adt_misc/src/introspect.rs	73	0	0	63	63
crates/backend/utils/adt/adt_misc/src/lib.rs	190	23	0	168	168
crates/backend/utils/adt/adt_misc/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/adt_timestamp/src/builtins.rs	869	170	0	612	623
crates/backend/utils/adt/adt_timestamp/src/interval.rs	1199	424	0	810	909
crates/backend/utils/adt/adt_timestamp/src/lib.rs	1070	225	0	819	856
crates/backend/utils/adt/adt_timestamp/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/array_userfuncs/src/builtins.rs	409	0	0	353	353
crates/backend/utils/adt/array_userfuncs/src/lib.rs	557	0	0	424	424
crates/backend/utils/adt/array_userfuncs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/arrayfuncs/src/build.rs	347	0	0	251	251
crates/backend/utils/adt/arrayfuncs/src/builtins.rs	648	0	0	468	468
crates/backend/utils/adt/arrayfuncs/src/construct.rs	254	0	0	218	218
crates/backend/utils/adt/arrayfuncs/src/element.rs	775	0	0	706	706
crates/backend/utils/adt/arrayfuncs/src/expanded.rs	252	0	0	0	0
crates/backend/utils/adt/arrayfuncs/src/foundation.rs	117	14	0	99	99
crates/backend/utils/adt/arrayfuncs/src/io.rs	554	0	0	405	405
crates/backend/utils/adt/arrayfuncs/src/lib.rs	8	0	0	8	8
crates/backend/utils/adt/arrayfuncs/src/ops.rs	792	0	0	629	629
crates/backend/utils/adt/arrayfuncs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/arrayutils/src/lib.rs	102	0	0	77	77
crates/backend/utils/adt/bool/src/builtins.rs	103	8	0	58	63
crates/backend/utils/adt/bool/src/lib.rs	101	72	0	87	95
crates/backend/utils/adt/bool/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/cash/src/builtins.rs	153	17	0	115	126
crates/backend/utils/adt/cash/src/lib.rs	382	36	0	275	278
crates/backend/utils/adt/cash/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/char/src/builtins.rs	53	9	0	23	29
crates/backend/utils/adt/char/src/lib.rs	54	44	0	38	48
crates/backend/utils/adt/char/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/cryptohashfuncs/src/lib.rs	35	0	0	32	32
crates/backend/utils/adt/dbsize/src/builtins.rs	370	0	0	128	128
crates/backend/utils/adt/dbsize/src/lib.rs	62	0	0	61	61
crates/backend/utils/adt/dbsize/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/domains/src/lib.rs	91	0	0	47	47
crates/backend/utils/adt/encode/src/builtins.rs	25	0	0	14	14
crates/backend/utils/adt/encode/src/lib.rs	290	10	0	221	222
crates/backend/utils/adt/encode/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/expandedrecord/src/lib.rs	672	0	0	0	0
crates/backend/utils/adt/expandedrecord/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/float/src/aggregates.rs	217	0	0	175	175
crates/backend/utils/adt/float/src/builtins.rs	300	102	0	163	218
crates/backend/utils/adt/float/src/funcs.rs	597	71	0	457	461
crates/backend/utils/adt/float/src/io.rs	456	0	322	257	407
crates/backend/utils/adt/float/src/lib.rs	231	164	44	165	197
crates/backend/utils/adt/float/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/format_type/src/builtins.rs	23	0	0	14	14
crates/backend/utils/adt/format_type/src/lib.rs	148	0	0	127	127
crates/backend/utils/adt/format_type/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/formatting/src/cache.rs	100	0	0	90	90
crates/backend/utils/adt/formatting/src/case.rs	75	0	0	55	55
crates/backend/utils/adt/formatting/src/dch.rs	525	0	0	355	355
crates/backend/utils/adt/formatting/src/dch_entry.rs	485	0	0	373	373
crates/backend/utils/adt/formatting/src/dch_fromchar.rs	538	0	0	442	442
crates/backend/utils/adt/formatting/src/fmgr_builtins.rs	78	0	0	68	68
crates/backend/utils/adt/formatting/src/fromchar.rs	276	0	0	214	214
crates/backend/utils/adt/formatting/src/isoweek.rs	0	0	0	0	0
crates/backend/utils/adt/formatting/src/lib.rs	2	0	0	2	2
crates/backend/utils/adt/formatting/src/num.rs	669	0	0	594	594
crates/backend/utils/adt/formatting/src/num_entry.rs	388	0	0	351	351
crates/backend/utils/adt/formatting/src/parse.rs	197	0	0	168	168
crates/backend/utils/adt/formatting/src/tables.rs	94	0	0	64	64
crates/backend/utils/adt/formatting_seams/src/lib.rs	6	0	0	0	0
crates/backend/utils/adt/genfile/src/builtins.rs	263	0	0	189	189
crates/backend/utils/adt/genfile/src/lib.rs	141	0	0	83	83
crates/backend/utils/adt/geo/src/boxes.rs	132	0	0	124	124
crates/backend/utils/adt/geo/src/builtins.rs	494	41	0	317	328
crates/backend/utils/adt/geo/src/circle.rs	116	20	0	110	111
crates/backend/utils/adt/geo/src/io.rs	556	0	14	420	420
crates/backend/utils/adt/geo/src/lib.rs	220	48	108	200	206
crates/backend/utils/adt/geo/src/line.rs	129	0	0	115	115
crates/backend/utils/adt/geo/src/lseg.rs	78	16	0	77	77
crates/backend/utils/adt/geo/src/path.rs	98	31	0	94	95
crates/backend/utils/adt/geo/src/point.rs	59	14	0	58	58
crates/backend/utils/adt/geo/src/poly.rs	155	32	0	150	150
crates/backend/utils/adt/geo/src/proximity.rs	309	0	11	302	302
crates/backend/utils/adt/geo/src/tests_full.rs	0	0	0	0	0
crates/backend/utils/adt/geo/src/ws_tests.rs	33	0	0	0	0
crates/backend/utils/adt/hbafuncs/src/lib.rs	219	0	0	136	136
crates/backend/utils/adt/hbafuncs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/int/src/builtins.rs	264	67	0	161	184
crates/backend/utils/adt/int/src/lib.rs	450	127	0	368	402
crates/backend/utils/adt/int/src/series.rs	26	0	0	19	19
crates/backend/utils/adt/int/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/int8/src/builtins.rs	209	55	0	108	129
crates/backend/utils/adt/int8/src/lib.rs	325	120	0	292	315
crates/backend/utils/adt/int8/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/json/src/aggs.rs	196	0	0	176	176
crates/backend/utils/adt/json/src/builtins.rs	284	0	0	243	243
crates/backend/utils/adt/json/src/funcs.rs	158	0	0	148	148
crates/backend/utils/adt/json/src/getpath.rs	161	0	0	156	156
crates/backend/utils/adt/json/src/jsonapi.rs	671	0	0	606	606
crates/backend/utils/adt/json/src/lib.rs	66	0	0	50	50
crates/backend/utils/adt/json/src/srfs.rs	188	0	0	173	173
crates/backend/utils/adt/json/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/json/src/tojson.rs	469	0	0	426	426
crates/backend/utils/adt/jsonb/src/aggs.rs	222	0	0	193	193
crates/backend/utils/adt/jsonb/src/build.rs	326	0	0	287	287
crates/backend/utils/adt/jsonb/src/builtins.rs	649	22	0	539	542
crates/backend/utils/adt/jsonb/src/container.rs	105	49	0	98	98
crates/backend/utils/adt/jsonb/src/getfield.rs	135	31	0	103	111
crates/backend/utils/adt/jsonb/src/gin.rs	449	2	0	374	374
crates/backend/utils/adt/jsonb/src/io.rs	268	4	0	230	230
crates/backend/utils/adt/jsonb/src/iter.rs	121	0	0	114	114
crates/backend/utils/adt/jsonb/src/iterate.rs	181	0	0	166	166
crates/backend/utils/adt/jsonb/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/jsonb/src/mutate.rs	480	0	0	452	452
crates/backend/utils/adt/jsonb/src/ops.rs	260	0	0	218	218
crates/backend/utils/adt/jsonb/src/populate.rs	1225	0	0	1106	1106
crates/backend/utils/adt/jsonb/src/srfs.rs	169	0	0	156	156
crates/backend/utils/adt/jsonb/src/subs.rs	59	0	0	57	57
crates/backend/utils/adt/jsonb/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/jsonb/src/tojsonb.rs	372	0	0	329	329
crates/backend/utils/adt/jsonpath/src/builtins.rs	48	0	0	31	31
crates/backend/utils/adt/jsonpath/src/gram.rs	713	0	0	600	600
crates/backend/utils/adt/jsonpath/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/jsonpath/src/mutability.rs	115	0	0	65	65
crates/backend/utils/adt/jsonpath/src/path.rs	680	0	0	504	504
crates/backend/utils/adt/jsonpath/src/scan.rs	714	0	0	588	588
crates/backend/utils/adt/jsonpath/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/jsonpath/src/vectors.rs	2	0	0	0	0
crates/backend/utils/adt/jsonpath_exec/src/builtins.rs	174	0	0	157	157
crates/backend/utils/adt/jsonpath_exec/src/json_table.rs	151	0	0	139	139
crates/backend/utils/adt/jsonpath_exec/src/lib.rs	1920	0	0	1671	1671
crates/backend/utils/adt/jsonpath_exec/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/like/src/builtins.rs	87	0	0	55	55
crates/backend/utils/adt/like/src/lib.rs	281	0	0	219	219
crates/backend/utils/adt/like/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/lockfuncs/src/lib.rs	239	0	0	112	112
crates/backend/utils/adt/lockfuncs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/mac/src/builtins.rs	67	0	0	39	39
crates/backend/utils/adt/mac/src/lib.rs	203	112	0	162	164
crates/backend/utils/adt/mac/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/mac8/src/builtins.rs	77	0	0	43	43
crates/backend/utils/adt/mac8/src/lib.rs	185	135	0	134	150
crates/backend/utils/adt/mac8/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/mcxtfuncs/src/lib.rs	101	0	0	80	80
crates/backend/utils/adt/multirangetypes/src/builtins.rs	594	0	0	490	490
crates/backend/utils/adt/multirangetypes/src/corpus_tests.rs	444	0	0	0	0
crates/backend/utils/adt/multirangetypes/src/io.rs	195	0	0	140	140
crates/backend/utils/adt/multirangetypes/src/lib.rs	657	0	0	632	632
crates/backend/utils/adt/multirangetypes/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/name/src/builtins.rs	120	0	0	78	78
crates/backend/utils/adt/name/src/lib.rs	156	41	0	99	100
crates/backend/utils/adt/name/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/network/src/abbrev.rs	45	0	0	38	38
crates/backend/utils/adt/network/src/builtins.rs	227	18	0	124	125
crates/backend/utils/adt/network/src/cidr_ntop.rs	151	0	0	129	129
crates/backend/utils/adt/network/src/lib.rs	440	201	0	373	377
crates/backend/utils/adt/network/src/ntop.rs	135	0	0	125	125
crates/backend/utils/adt/network/src/pton.rs	331	0	0	248	248
crates/backend/utils/adt/network/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/network_gist/src/lib.rs	295	109	0	122	187
crates/backend/utils/adt/network_gist/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/network_spgist/src/lib.rs	286	0	0	104	104
crates/backend/utils/adt/network_spgist/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/numeric/src/aggregates.rs	512	0	0	460	460
crates/backend/utils/adt/numeric/src/arith.rs	753	0	0	712	712
crates/backend/utils/adt/numeric/src/builtins.rs	649	29	0	524	528
crates/backend/utils/adt/numeric/src/fixed.rs	293	0	0	0	0
crates/backend/utils/adt/numeric/src/io.rs	352	0	0	293	293
crates/backend/utils/adt/numeric/src/keypack.rs	55	0	0	0	0
crates/backend/utils/adt/numeric/src/lib.rs	84	42	0	79	79
crates/backend/utils/adt/numeric/src/math.rs	884	0	0	836	836
crates/backend/utils/adt/numeric/src/ops.rs	709	102	0	622	630
crates/backend/utils/adt/numeric/src/random.rs	92	0	0	92	92
crates/backend/utils/adt/numeric/src/series.rs	60	0	0	60	60
crates/backend/utils/adt/numeric/src/sortsupport.rs	63	0	0	53	53
crates/backend/utils/adt/numeric/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/numeric/src/var.rs	437	132	0	384	384
crates/backend/utils/adt/numutils/src/lib.rs	406	38	0	337	338
crates/backend/utils/adt/oracle_compat/src/builtins.rs	76	0	0	49	49
crates/backend/utils/adt/oracle_compat/src/casemap.rs	87	0	0	74	74
crates/backend/utils/adt/oracle_compat/src/lib.rs	376	0	0	308	308
crates/backend/utils/adt/oracle_compat/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/orderedsetaggs/src/lib.rs	732	0	0	621	621
crates/backend/utils/adt/partitionfuncs/src/lib.rs	101	0	0	99	99
crates/backend/utils/adt/pg_locale/src/builtin_case.rs	25	0	0	25	25
crates/backend/utils/adt/pg_locale/src/chklocale.rs	48	0	0	5	5
crates/backend/utils/adt/pg_locale/src/icu.rs	466	0	0	351	351
crates/backend/utils/adt/pg_locale/src/icu_ffi.rs	227	0	0	80	80
crates/backend/utils/adt/pg_locale/src/lc.rs	0	0	0	0	0
crates/backend/utils/adt/pg_locale/src/lconv.rs	110	0	0	3	3
crates/backend/utils/adt/pg_locale/src/lib.rs	429	0	0	240	240
crates/backend/utils/adt/pg_locale/src/libc_locale.rs	285	0	0	24	24
crates/backend/utils/adt/pg_locale/src/locale_time.rs	69	0	0	55	55
crates/backend/utils/adt/pg_locale/src/setup.rs	201	0	0	156	156
crates/backend/utils/adt/pg_locale/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/pg_locale_seams/src/lib.rs	28	0	0	0	0
crates/backend/utils/adt/pg_lsn/src/builtins.rs	76	22	0	59	59
crates/backend/utils/adt/pg_lsn/src/lib.rs	82	26	0	75	76
crates/backend/utils/adt/pg_lsn/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/pg_upgrade_support/src/lib.rs	218	0	0	0	0
crates/backend/utils/adt/pgstatfuncs/src/activity.rs	268	0	0	142	142
crates/backend/utils/adt/pgstatfuncs/src/backend.rs	143	0	0	29	29
crates/backend/utils/adt/pgstatfuncs/src/lib.rs	341	0	0	142	142
crates/backend/utils/adt/pgstatfuncs/src/stats.rs	464	0	0	282	282
crates/backend/utils/adt/pseudorandomfuncs/src/builtins.rs	23	0	0	20	20
crates/backend/utils/adt/pseudorandomfuncs/src/lib.rs	72	0	0	45	45
crates/backend/utils/adt/pseudorandomfuncs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/pseudotypes/src/builtins.rs	92	51	0	8	55
crates/backend/utils/adt/pseudotypes/src/lib.rs	104	78	0	13	78
crates/backend/utils/adt/pseudotypes/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/quote/src/builtins.rs	17	0	0	14	14
crates/backend/utils/adt/quote/src/lib.rs	54	0	0	47	47
crates/backend/utils/adt/quote/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/rangetypes/src/builtins.rs	467	0	0	344	344
crates/backend/utils/adt/rangetypes/src/io.rs	324	0	0	240	240
crates/backend/utils/adt/rangetypes/src/lib.rs	432	78	0	363	364
crates/backend/utils/adt/rangetypes/src/ops.rs	336	107	0	309	313
crates/backend/utils/adt/rangetypes/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/rangetypes_gist/src/lib.rs	728	0	0	635	635
crates/backend/utils/adt/rangetypes_gist/src/qsort.rs	110	0	0	107	107
crates/backend/utils/adt/rangetypes_gist/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/rangetypes_spgist/src/lib.rs	365	0	0	309	309
crates/backend/utils/adt/rangetypes_spgist/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/regexp/src/builtins.rs	456	0	0	422	422
crates/backend/utils/adt/regexp/src/lib.rs	373	0	0	329	329
crates/backend/utils/adt/regexp/src/matches.rs	360	0	0	337	337
crates/backend/utils/adt/regexp/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/regexp_alt/src/classify.rs	194	0	0	160	160
crates/backend/utils/adt/regexp_alt/src/lib.rs	316	0	0	216	216
crates/backend/utils/adt/regexp_alt/src/program.rs	296	0	0	187	187
crates/backend/utils/adt/regexp_alt/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/regexp_seams/src/lib.rs	23	0	0	0	0
crates/backend/utils/adt/regproc/src/builtins.rs	93	0	0	51	51
crates/backend/utils/adt/regproc/src/lib.rs	579	0	0	444	444
crates/backend/utils/adt/regproc/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/regproc_seams/src/lib.rs	6	0	0	0	0
crates/backend/utils/adt/ri_triggers/src/lib.rs	1343	0	0	1139	1139
crates/backend/utils/adt/ri_triggers/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/ri_triggers_seams/src/lib.rs	36	0	0	0	0
crates/backend/utils/adt/rowtypes/src/c_cases.rs	2	0	0	0	0
crates/backend/utils/adt/rowtypes/src/lib.rs	959	0	0	718	718
crates/backend/utils/adt/rowtypes/src/ws_tests.rs	187	0	0	0	0
crates/backend/utils/adt/ruleutils/src/builtins.rs	305	0	0	279	279
crates/backend/utils/adt/ruleutils/src/deparse.rs	2052	0	0	1764	1764
crates/backend/utils/adt/ruleutils/src/functiondef.rs	344	0	0	301	301
crates/backend/utils/adt/ruleutils/src/lib.rs	1015	0	0	860	860
crates/backend/utils/adt/ruleutils/src/plan.rs	297	0	0	272	272
crates/backend/utils/adt/ruleutils/src/query.rs	1759	0	0	1557	1557
crates/backend/utils/adt/ruleutils/src/ruledef.rs	118	0	0	104	104
crates/backend/utils/adt/ruleutils/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/ruleutils/src/triggerdef.rs	163	0	0	150	150
crates/backend/utils/adt/ruleutils/src/viewdef.rs	67	0	0	46	46
crates/backend/utils/adt/ruleutils_seams/src/lib.rs	16	0	0	0	0
crates/backend/utils/adt/scalar/src/builtins.rs	333	132	0	239	288
crates/backend/utils/adt/scalar/src/currtid.rs	178	0	0	113	113
crates/backend/utils/adt/scalar/src/datum_ops.rs	132	0	0	26	26
crates/backend/utils/adt/scalar/src/lib.rs	103	53	0	81	100
crates/backend/utils/adt/scalar/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/scalar_seams/src/lib.rs	2	0	0	0	0
crates/backend/utils/adt/skipsupport/src/lib.rs	55	0	0	32	32
crates/backend/utils/adt/timestamp_seams/src/lib.rs	8	0	0	0	0
crates/backend/utils/adt/trigfuncs/src/lib.rs	38	0	0	25	25
crates/backend/utils/adt/tsginidx/src/builtins.rs	16	0	0	0	0
crates/backend/utils/adt/tsginidx/src/lib.rs	104	0	0	97	97
crates/backend/utils/adt/tsginidx/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsgistidx/src/lib.rs	522	0	0	346	346
crates/backend/utils/adt/tsgistidx/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsquery_core/src/builtins.rs	123	0	0	90	90
crates/backend/utils/adt/tsquery_core/src/cleanup.rs	156	0	0	117	117
crates/backend/utils/adt/tsquery_core/src/io.rs	225	0	0	132	132
crates/backend/utils/adt/tsquery_core/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/tsquery_core/src/parse.rs	427	0	0	369	369
crates/backend/utils/adt/tsquery_core/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsquery_core/src/util.rs	172	0	0	157	157
crates/backend/utils/adt/tsquery_rewrite/src/lib.rs	205	0	0	183	183
crates/backend/utils/adt/tsrank/src/builtins.rs	86	0	0	10	10
crates/backend/utils/adt/tsrank/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/tsrank/src/rank.rs	167	0	0	144	144
crates/backend/utils/adt/tsrank/src/rank_cd.rs	192	0	0	177	177
crates/backend/utils/adt/tsrank/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsvector_core/src/builtins.rs	289	0	0	234	234
crates/backend/utils/adt/tsvector_core/src/execute.rs	296	0	0	277	277
crates/backend/utils/adt/tsvector_core/src/io.rs	197	0	0	106	106
crates/backend/utils/adt/tsvector_core/src/layout.rs	110	0	0	98	98
crates/backend/utils/adt/tsvector_core/src/lib.rs	0	0	0	0	0
crates/backend/utils/adt/tsvector_core/src/op.rs	303	0	0	260	260
crates/backend/utils/adt/tsvector_core/src/parser.rs	155	0	0	124	124
crates/backend/utils/adt/tsvector_core/src/query.rs	46	0	0	45	45
crates/backend/utils/adt/tsvector_core/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsvector_stat/src/lib.rs	160	0	0	137	137
crates/backend/utils/adt/tsvector_stat/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/tsvector_stat/src/trigger.rs	117	0	0	59	59
crates/backend/utils/adt/uuid/src/abbrev.rs	24	0	0	20	20
crates/backend/utils/adt/uuid/src/builtins.rs	75	0	0	57	57
crates/backend/utils/adt/uuid/src/lib.rs	167	91	0	153	153
crates/backend/utils/adt/uuid/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/varbit/src/lib.rs	756	181	0	633	655
crates/backend/utils/adt/varbit/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/varchar/src/builtins.rs	221	6	0	145	148
crates/backend/utils/adt/varchar/src/lib.rs	272	71	0	171	185
crates/backend/utils/adt/varchar/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/varlena/src/abbrev.rs	56	0	0	41	41
crates/backend/utils/adt/varlena/src/builtins.rs	539	36	0	429	437
crates/backend/utils/adt/varlena/src/bytea.rs	329	93	0	281	291
crates/backend/utils/adt/varlena/src/concat_format.rs	357	0	0	317	317
crates/backend/utils/adt/varlena/src/levenshtein.rs	148	0	0	120	120
crates/backend/utils/adt/varlena/src/lib.rs	671	57	0	573	574
crates/backend/utils/adt/varlena/src/replace_regexp.rs	141	0	0	130	130
crates/backend/utils/adt/varlena/src/split_text.rs	130	0	0	129	129
crates/backend/utils/adt/varlena/src/string_agg.rs	103	0	0	95	95
crates/backend/utils/adt/varlena/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/varlena/src/unicode.rs	71	0	0	64	64
crates/backend/utils/adt/waitfuncs/src/lib.rs	38	0	0	0	0
crates/backend/utils/adt/windowfuncs/src/lib.rs	78	0	0	65	65
crates/backend/utils/adt/xid8funcs/src/builtins.rs	100	14	0	75	75
crates/backend/utils/adt/xid8funcs/src/lib.rs	242	69	0	189	199
crates/backend/utils/adt/xid8funcs/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/xml/src/builtins.rs	119	0	0	91	91
crates/backend/utils/adt/xml/src/chvalid.rs	48	0	0	28	28
crates/backend/utils/adt/xml/src/errhandler.rs	150	0	0	125	125
crates/backend/utils/adt/xml/src/lib.rs	841	0	0	672	672
crates/backend/utils/adt/xml/src/libxml.rs	209	0	0	83	83
crates/backend/utils/adt/xml/src/tests.rs	0	0	0	0	0
crates/backend/utils/adt/xml/src/xmltable.rs	190	0	0	144	144
crates/backend/utils/adt/xml/src/xpath.rs	182	0	0	135	135
crates/backend/utils/adt/xmlmap/src/builtins.rs	101	0	0	83	83
crates/backend/utils/adt/xmlmap/src/lib.rs	741	0	0	569	569
crates/backend/utils/cache/attoptcache/src/lib.rs	12	0	0	11	11
crates/backend/utils/cache/attoptcache/src/tests.rs	0	0	0	0	0
crates/backend/utils/cache/cache_evtcache/src/lib.rs	100	0	0	95	95
crates/backend/utils/cache/cache_syscache/src/cacheinfo.rs	1	0	0	0	0
crates/backend/utils/cache/cache_syscache/src/lib.rs	235	19	0	207	210
crates/backend/utils/cache/cache_syscache/src/projections.rs	2011	0	0	1731	1731
crates/backend/utils/cache/cache_syscache/src/tests.rs	0	0	0	0	0
crates/backend/utils/cache/catcache/src/compute.rs	70	0	0	59	59
crates/backend/utils/cache/catcache/src/graph.rs	474	0	0	453	453
crates/backend/utils/cache/catcache/src/init.rs	60	0	0	53	53
crates/backend/utils/cache/catcache/src/inval.rs	45	0	0	45	45
crates/backend/utils/cache/catcache/src/lib.rs	88	0	0	68	68
crates/backend/utils/cache/catcache/src/list.rs	221	0	0	207	207
crates/backend/utils/cache/catcache/src/search.rs	268	0	0	262	262
crates/backend/utils/cache/catcache/src/testing.rs	77	0	0	0	0
crates/backend/utils/cache/catcache/src/tests.rs	0	0	0	0	0
crates/backend/utils/cache/catcache_seams/src/lib.rs	11	0	0	0	0
crates/backend/utils/cache/inval/src/bench_internals.rs	19	0	0	0	0
crates/backend/utils/cache/inval/src/eoxact.rs	250	0	0	199	199
crates/backend/utils/cache/inval/src/invalidate.rs	206	0	0	164	164
crates/backend/utils/cache/inval/src/lib.rs	40	0	0	39	39
crates/backend/utils/cache/inval/src/local.rs	88	0	0	70	70
crates/backend/utils/cache/inval/src/msgs.rs	116	0	0	101	101
